511;511;1.0
511;517;-1.11756
511;538;-1.11972
512;11;-1.19262
512;213;-1.11972
512;227;-0.4402
512;269;-1.11756
512;275;-0.1892
512;367;-8.819075999999999
512;420;-1.11756
512;462;-0.321775
512;476;-4.8
512;512;1.0
512;517;-1.11756
512;523;-4.9
512;538;-1.11972
512;724;-1.11972
513;513;1.0
514;499;-0.0057
514;514;1.0
515;515;1.0
515;710;-2000.0
516;439;-0.003
516;516;1.0
517;423;-1.00057
517;517;1.0
518;70;-12.31802911534155
518;518;1.0
519;519;1.0
520;219;-0.8574855942376951
520;520;1.0
521;14;-1000.0
521;18;-0.59361
521;301;-1300.0
521;395;-180.0
521;521;1.0
521;615;-1320.0
521;626;-1180.0
522;109;-0.00401712780773739
522;118;-0.00211304387603073
522;288;-0.00148667187644345
522;522;1.0
522;738;-0.00208537497153399
523;523;1.0
524;44;-0.38
524;524;1.0
525;60;-1.8535
525;525;1.0
526;526;1.0
527;153;-0.95
527;527;1.0
528;528;1.0
529;439;-0.12
529;529;1.0
530;159;-0.35
530;530;1.0
530;753;-0.3
531;68;-2.95
531;531;1.0
532;532;1.0
533;533;1.0
533;582;-0.192698
534;534;1.0
535;439;237.0
535;535;1.0
536;148;-0.0016
536;536;1.0
537;537;1.0
538;199;-1.00057
538;538;1.0
539;539;1.0
540;109;-0.0175140914957901
540;118;-0.00143931567462651
540;288;-0.00220627118232632
540;540;1.0
540;738;-0.0297397474507605
541;541;1.0
542;542;1.0
543;109;-0.301456783371483
543;118;-0.165919659339047
543;288;-0.112905866438183
543;543;1.0
543;738;-1.743917384236
544;288;-0.00112113676833538
544;397;-1.37
544;544;1.0
544;738;-2.25563122946371e-05
545;109;-0.00661657608854424
545;118;-0.0303506736402275
545;288;-0.00299236352750271
545;545;1.0
545;738;-0.0261283676348811
546;546;1.0
547;70;-2.969221894193898e-06
547;547;1.0
548;287;-1.09529e-07
548;548;1.0
549;549;1.0
550;44;-0.4
550;550;1.0
551;428;-0.3
551;551;1.0
552;552;1.0
552;736;-13000.0
553;553;1.0
554;397;-0.04
554;554;1.0
555;68;-0.000518
555;555;1.0
556;26;-1.0
556;63;-1.0
556;102;-1.0
556;315;-1.0
556;319;-1.0
556;425;-0.0014
556;439;-210.0
556;499;-0.85
556;556;1.0
556;561;-114.4223130430669
556;582;-1.0
556;603;-0.49
556;605;-0.96
556;710;-270000.0
557;15;-1.0
557;28;-1.0
557;62;-1.0
557;89;-1.0
557;109;-0.116199895315208
557;118;-0.0300510967008486
557;249;-1.0
557;275;-1.0
557;288;-18.2632583940266
557;340;-18.5
557;447;-1.0
557;449;-1.0
557;462;-1.0
557;465;-1.0
557;525;-1.0
557;557;1.0
557;738;-23.7954065953778
558;558;1.0
559;479;-50.0
559;559;1.0
560;560;1.0
561;70;-2.969221894193898e-06
561;561;1.0
562;562;1.0
562;704;-0.17
563;563;1.0
564;37;-1.0
564;380;-1.0
564;564;1.0
564;746;-3.217910447761195
565;565;1.0
566;566;1.0
567;567;1.0
568;568;1.0
568;582;-13.58025
569;9;-0.1
569;11;-0.1716
569;28;-0.0035
569;148;-0.1
569;213;-0.15996000000000002
569;227;-0.0035
569;231;-0.1
569;254;-0.1
569;269;-0.1608
569;275;-0.0029
569;344;-0.1
569;367;-0.20099999999999998
569;420;-0.32964
569;449;-0.039
569;462;-0.0104257
569;517;-0.1608
569;538;-0.15996000000000002
569;569;1.0
569;656;-0.0183
569;724;-0.15996000000000002
570;439;-0.06
570;570;1.0
571;571;1.0
572;14;-250.0
572;252;-22.0
572;293;-221090.0
572;301;-231.2
572;395;-30.0
572;476;-0.15
572;523;-0.16
572;572;1.0
572;615;-220.0
573;573;1.0
573;707;-0.06461538461538462
574;58;-0.17
574;292;-0.031
574;428;-0.6
574;435;-1.0
574;499;-0.0002
574;536;-0.091
574;574;1.0
575;109;-0.0138828142427247
575;118;-0.00281362942100529
575;288;-0.00179841080721048
575;575;1.0
575;738;-0.00828384435315468
576;576;1.0
577;244;-0.8080460758187912
577;577;1.0
578;576;-0.001467486536042478
578;578;1.0
579;255;-0.06696
579;579;1.0
580;580;1.0
581;581;1.0
581;670;-0.57
582;582;1.0
583;109;-0.00196238011012133
583;583;1.0
584;576;-0.001287976710850761
584;584;1.0
585;585;1.0
586;68;-0.225
586;293;-42840.0
586;586;1.0
587;587;1.0
587;710;-4400000.0
588;68;-0.000773
588;588;1.0
589;589;1.0
590;590;1.0
591;397;-0.46
591;591;1.0
592;592;1.0
593;439;-0.2
593;593;1.0
594;11;-0.007565844
594;324;-0.0003893
594;594;1.0
595;109;-0.0134747041131238
595;288;-0.00215716032667506
595;595;1.0
595;738;-0.00256785793715849
596;596;1.0
597;597;1.0
598;598;1.0
599;582;-0.35
599;599;1.0
600;344;-0.00096
600;600;1.0
601;15;-1e-07
601;60;-9.959999999999999e-07
601;62;-3.03e-08
601;89;-1.2e-07
601;249;-3e-08
601;269;-2.6263999999999998e-05
601;447;-4.44e-05
601;525;-2.981e-05
601;576;-9.518493843389662e-05
601;601;1.0
602;30;-1.0
602;58;-0.25
602;425;-0.12
602;536;-0.91
602;602;1.0
603;251;-0.087
603;603;1.0
604;604;1.0
605;148;-0.048
605;605;1.0
606;606;1.0
607;607;1.0
608;608;1.0
609;609;1.0
609;670;-0.43
610;610;1.0
611;611;1.0
612;612;1.0
613;613;1.0
614;109;-0.0202994118315156
614;118;-0.0148954208246597
614;288;-0.0108739088105711
614;614;1.0
614;738;-0.232543924271775
615;547;-0.09476
615;615;1.0
616;35;-7.4e-10
616;55;-7.4e-10
616;58;-1.3e-10
616;159;-2.6e-10
616;292;-2.3e-11
616;336;-7.4e-10
616;428;-7.4e-10
616;435;-7.4e-10
616;536;-6.7e-11
616;550;-3.5e-10
616;600;-7.4e-10
616;603;-3.8e-10
616;605;-3.1e-11
616;616;1.0
616;753;-2.2e-10
617;577;-0.87
617;617;1.0
618;490;-1.00057
618;618;1.0
619;619;1.0
620;483;-0.16
620;495;-0.16
620;620;1.0
621;109;-0.00132292400172338
621;621;1.0
622;622;1.0
623;623;1.0
624;288;-0.00199953466502585
624;624;1.0
624;738;-0.00259178733538646
625;293;-9000.0
625;625;1.0
626;287;-1.09529e-07
626;325;-5.753670340606917e-11
626;626;1.0
627;627;1.0
628;439;-4.78e-07
628;628;1.0
629;298;-7.439999999999999e-05
629;629;1.0
630;576;-0.0001154458628583063
630;630;1.0
631;397;-0.27
631;631;1.0
632;600;-0.75
632;632;1.0
633;633;1.0
633;746;-3.217910447761195
634;634;1.0
635;635;1.0
636;287;-1.09529e-07
636;636;1.0
637;213;-0.013764
637;637;1.0
637;724;-0.004259400000000001
638;638;1.0
639;309;-4.56
639;618;-2.371
639;639;1.0
640;640;1.0
640;760;0.11
641;641;1.0
642;439;-0.0012
642;642;1.0
643;439;-0.9
643;643;1.0
644;644;1.0
644;662;-0.01
645;580;-3.0
645;645;1.0
646;109;-0.275730214195585
646;118;-0.00119437116204934
646;288;-0.001458967130662
646;646;1.0
646;738;-0.00998966547630934
647;109;-0.140190631497949
647;118;-0.0302728319937203
647;288;-0.127348569325936
647;647;1.0
647;662;-0.25
647;738;-0.0664765144770114
648;109;-0.00135157812041046
648;439;-0.0148
648;648;1.0
649;206;-2.65
649;339;-47.7
649;571;-7.95
649;649;1.0
650;650;1.0
650;710;4400000.0
651;651;1.0
652;652;1.0
653;653;1.0
653;753;-0.7
654;324;-0.97946
654;654;1.0
655;252;-220.0
655;582;-1.59
655;655;1.0
655;746;-8.333333333333334
656;656;1.0
657;344;-0.048
657;657;1.0
658;658;1.0
659;14;-1000.0
659;18;-0.091324
659;301;-400.0
659;615;-1320.0
659;659;1.0
660;68;-3.47
660;219;-3.0
660;301;-1000.0
660;397;-1.88
660;483;-4.0
660;495;-4.0
660;523;-0.0004
660;526;-4.0
660;577;-2.88
660;660;1.0
660;707;-3.0
661;249;-1e-05
661;661;1.0
662;61;-0.015
662;244;-0.05611431082074939
662;662;1.0
663;663;1.0
663;668;1.0088
664;664;1.0
665;298;-9.892033725970944e-10
665;325;-1.3045108429904572e-09
665;665;1.0
666;666;1.0
667;667;1.0
667;751;-2.11358574610245e-05
668;668;1.0
669;293;-100.0
669;669;1.0
670;483;-0.39
670;495;-0.39
670;670;1.0
671;671;1.0
672;439;-200.0
672;672;1.0
673;673;1.0
674;674;1.0
675;675;1.0
676;109;-0.00281709975384097
676;118;-0.00127678507655295
676;288;-0.00375831909354023
676;676;1.0
676;738;-0.016295430427857
677;677;1.0
678;678;1.0
678;710;-270000.0
679;10;-5.5
679;68;-12.5
679;109;-0.00654774431206111
679;153;-5.5
679;188;-1.5
679;288;-0.0110946937723843
679;483;-100.0
679;495;-100.0
679;523;-0.0014
679;662;-15.73
679;679;1.0
679;738;-0.0137777054589322
680;680;1.0
681;681;1.0
682;682;1.0
682;704;-125.0
683;11;-0.0018914896000000003
683;269;-0.02830348
683;683;1.0
684;55;-1.0
684;684;1.0
685;188;-46.0
685;662;-1.8
685;685;1.0
686;439;-0.3
686;686;1.0
687;687;1.0
688;688;1.0
688;704;-818.0
689;689;1.0
690;690;1.0
690;746;-0.4833333333333334
691;691;1.0
692;692;1.0
693;693;1.0
694;298;0.003
694;694;1.0
695;68;-0.00862
695;695;1.0
696;696;1.0
697;582;-0.159
697;668;-0.22825
697;697;1.0
698;698;1.0
699;699;1.0
700;700;1.0
701;109;-0.159044205699579
701;118;-0.0835326700161126
701;288;-0.0614750997712508
701;701;1.0
701;738;-1.25914867784907
702;213;-0.09552216000000001
702;255;-0.05970600000000001
702;538;-0.11309544
702;702;1.0
702;724;-0.09528408000000001
703;703;1.0
703;710;-2000.0
704;287;-1.09529e-07
704;704;1.0
705;576;-0.002749279911637121
705;705;1.0
706;397;-0.49
706;706;1.0
707;707;1.0
708;576;-0.002866503294966477
708;708;1.0
709;709;1.0
710;12;-4.22e-06
710;379;-4.227972264501945e-09
710;710;1.0
711;109;-0.677701920929581
711;118;-0.00370502184441226
711;288;-0.00340080575468063
711;711;1.0
711;738;-0.0280487294968274
712;18;-1.6438
712;712;1.0
713;626;-1418.0
713;713;1.0
714;397;0.05
714;714;1.0
715;109;-0.00120326516269508
715;715;1.0
716;716;1.0
717;109;-0.0011229332118067
717;288;-0.00237737514445909
717;717;1.0
717;738;-0.00290175254453052
718;582;-0.03
718;668;-0.03
718;718;1.0
719;324;-2.244e-10
719;719;1.0
720;141;-0.34
720;527;-0.55
720;720;1.0
721;109;-0.00141700848828484
721;721;1.0
722;525;-0.0142
722;722;1.0
723;723;1.0
724;612;-1.00057
724;724;1.0
725;9;-1.0
725;13;-1.0
725;27;-1.0
725;121;-1.0
725;159;-0.65
725;207;-1.0
725;550;-0.5
725;573;-1.0
725;725;1.0
725;753;-0.7
726;726;1.0
727;159;-0.03
727;727;1.0
727;753;-0.03
728;728;1.0
729;367;-0.13935999999999998
729;729;1.0
730;109;-0.00607286630499613
730;730;1.0
731;731;1.0
732;732;1.0
733;439;-0.0012
733;733;1.0
734;109;-0.00277743618252939
734;288;-0.00153491628692993
734;734;1.0
734;738;-0.00195612901423388
735;288;-0.000494415776941585
735;735;1.0
735;738;-0.000640342885946522
736;287;-1.09529e-07
736;736;1.0
737;737;1.0
738;738;1.0
739;582;-0.744
739;739;1.0
740;582;7.26296827957754e-05
740;740;1.0
741;741;1.0
742;742;1.0
743;68;-0.000773
743;743;1.0
744;188;-0.032
744;744;1.0
745;68;-3.33e-07
745;745;1.0
746;70;-8.189734418612424e-06
746;746;1.0
747;293;-10.0
747;747;1.0
748;748;1.0
749;548;-52.5
749;736;-120.0
749;749;1.0
750;750;1.0
751;639;-1.0
751;751;1.0
752;301;-3600.0
752;752;1.0
753;148;-0.48
753;753;1.0
754;754;1.0
755;755;1.0
756;576;-0.0005055214295259308
756;756;1.0
757;757;1.0
758;439;-0.0006
758;758;1.0
759;229;-0.029
759;425;-0.044
759;499;-0.0019
759;550;-0.08
759;603;-0.13
759;605;-0.042
759;759;1.0
760;141;-0.34
760;527;-0.57
760;760;1.0
761;761;1.0
762;626;-9000.0
762;762;1.0
763;439;-0.009
763;763;1.0
764;764;1.0
